,id,retweet_count,favorite_count
1846,675517828909424640,491,1373
1847,675501075957489664,6246,17980
1848,675497103322386432,1395,3293
1849,675489971617296384,639,1357
1850,675483430902214656,1043,1933
1851,675432746517426176,609,1591
1852,675372240448454658,544,1791
1853,675362609739206656,246,1098
1854,675354435921575936,18417,34346
1855,675349384339542016,2430,4120
1856,675334060156301312,1387,2913
1857,675166823650848770,1736,3783
1858,675153376133427200,2798,6593
1859,675149409102012420,1804,3906
1860,675147105808306176,258,990
1861,675146535592706048,334,1247
1862,675145476954566656,965,2233
1863,675135153782571009,528,1358
1864,675113801096802304,839,2046
1865,675111688094527488,270,1003
1866,675109292475830276,1210,2914
1867,675047298674663426,352,1106
1868,675015141583413248,1282,2824
1869,675006312288268288,242,1018
1870,675003128568291329,504,1616
1871,674999807681908736,1185,2351
1872,674805413498527744,379,898
1873,674800520222154752,921,3139
1874,674793399141146624,1170,2618
1875,674790488185167872,270,1148
1876,674788554665512960,222,844
1877,674781762103414784,1294,2098
1878,674774481756377088,510,1180
1879,674767892831932416,856,1914
1880,674764817387900928,256,821
1881,674754018082705410,479,1417
1882,674752233200820224,496,1531
1883,674743008475090944,585,1464
1884,674742531037511680,54,513
1885,674739953134403584,421,1167
1886,674737130913071104,99,671
1887,674690135443775488,499,1194
1888,674670581682434048,694,1683
1889,674664755118911488,270,958
1890,674646392044941312,535,1493
1891,674644256330530816,293,1072
1892,674638615994089473,621,1743
1893,674632714662858753,613,1558
1894,674606911342424069,107,980
1895,674468880899788800,2203,6484
1896,674447403907457024,381,1106
1897,674436901579923456,419,1158
1898,674422304705744896,565,1484
1899,674416750885273600,148,707
1900,674410619106390016,499,1242
1901,674394782723014656,612,1556
1902,674372068062928900,329,882
1903,674330906434379776,77,582
1904,674318007229923329,551,1471
1905,674307341513269249,7393,11805
1906,674291837063053312,6304,15383
1907,674271431610523648,772,1631
1908,674269164442398721,242,930
1909,674265582246694913,898,1704
1910,674262580978937856,488,1351
1911,674255168825880576,599,1522
1912,674082852460433408,180,779
1913,674075285688614912,305,1016
1914,674063288070742018,2372,6618
1915,674053186244734976,1391,3466
1916,674051556661161984,509,1507
1917,674045139690631169,684,1470
1918,674042553264685056,136,746
1919,674038233588723717,436,1139
1920,674036086168010753,233,874
1921,674024893172875264,1303,1864
1922,674019345211760640,320,1173
1923,674014384960745472,689,1627
1924,674008982932058114,373,1242
1925,673956914389192708,1028,2025
1926,673919437611909120,387,1211
1927,673906403526995968,1734,3316
1928,673887867907739649,267,968
1929,673716320723169284,812,3199
1930,673715861853720576,2226,3688
1931,673711475735838725,316,1079
1932,673709992831262724,293,882
1933,673708611235921920,308,1112
1934,673707060090052608,416,1141
1935,673705679337693185,419,1301
1936,673700254269775872,605,1487
1937,673697980713705472,2082,3952
1938,673689733134946305,687,1810
1939,673688752737402881,524,1312
1940,673686845050527744,462,1498
1941,673680198160809984,495,1421
1942,673662677122719744,383,1297
1943,673656262056419329,257,740
1944,673636718965334016,394,1162
1945,673612854080196609,770,1647
1946,673583129559498752,391,1232
1947,673580926094458881,282,858
1948,673576835670777856,593,1432
1949,673363615379013632,328,1057
1950,673359818736984064,708,1510
1951,673355879178194945,622,1545
1952,673352124999274496,572,1712
1953,673350198937153538,223,758
1954,673345638550134785,1363,2616
1955,673343217010679808,282,1008
1956,673342308415348736,627,1315
1957,673320132811366400,8417,14022
1958,673317986296586240,280,895
1959,673295268553605120,3358,7798
1960,673270968295534593,392,1100
1961,673240798075449344,769,1468
1962,673213039743795200,895,2339
1963,673148804208660480,665,1765
1964,672997845381865473,760,2032
1965,672995267319328768,314,989
1966,672988786805112832,305,1005
1967,672984142909456390,572,1288
1968,672980819271634944,1051,1871
1969,672975131468300288,969,1745
1970,672970152493887488,375,989
1971,672968025906282496,578,1361
1972,672964561327235073,678,1470
1973,672902681409806336,532,1412
1974,672898206762672129,443,920
1975,672884426393653248,876,1607
1976,672877615439593473,391,1062
1977,672834301050937345,605,1363
1978,672828477930868736,515,1296
1979,672640509974827008,340,1005
1980,672622327801233409,520,1339
1981,672614745925664768,619,1267
1982,672609152938721280,409,1150
1983,672604026190569472,429,1151
1984,672594978741354496,638,1370
1985,672591762242805761,349,983
1986,672591271085670400,197,752
1987,672538107540070400,391,1061
1988,672523490734551040,181,670
1989,672488522314567680,460,1151
1990,672482722825261057,638,1173
1991,672481316919734272,128,734
1992,672475084225949696,739,1487
1993,672466075045466113,570,1403
1994,672272411274932228,3575,6684
1995,672267570918129665,642,1548
1996,672264251789176834,359,1186
1997,672256522047614977,1646,2913
1998,672254177670729728,779,1475
1999,672248013293752320,637,1786
2000,672245253877968896,164,708
2001,672239279297454080,335,925
2002,672231046314901505,1060,1909
2003,672222792075620352,223,813
2004,672205392827572224,1216,2333
2005,672169685991993344,390,1052
2006,672160042234327040,381,900
2007,672139350159835138,764,1812
2008,672125275208069120,1206,2489
2009,672095186491711488,385,1031
2010,672082170312290304,385,974
2011,672068090318987265,543,1340
2012,671896809300709376,4374,8760
2013,671891728106971137,593,1373
2014,671882082306625538,1451,3589
2015,671879137494245376,727,1471
2016,671874878652489728,582,1290
2017,671866342182637568,525,1161
2018,671855973984772097,478,949
2019,671789708968640512,3676,7313
2020,671768281401958400,551,1233
2021,671763349865160704,974,1743
2022,671744970634719232,812,1393
2023,671743150407421952,240,762
2024,671735591348891648,790,1495
2025,671729906628341761,4611,8846
2026,671561002136281088,7647,13317
2027,671550332464455680,219,945
2028,671547767500775424,630,1403
2029,671544874165002241,1106,2065
2030,671542985629241344,596,1130
2031,671538301157904385,416,956
2032,671536543010570240,429,1220
2033,671533943490011136,608,1059
2034,671528761649688577,272,870
2035,671520732782923777,559,1449
2036,671518598289059840,306,976
2037,671511350426865664,765,1670
2038,671504605491109889,3727,7295
2039,671497587707535361,472,953
2040,671488513339211776,494,1047
2041,671486386088865792,215,605
2042,671485057807351808,243,787
2043,671390180817915904,777,1463
2044,671362598324076544,309,1157
2045,671357843010908160,155,415
2046,671355857343524864,118,494
2047,671347597085433856,456,1003
2048,671186162933985280,227,762
2049,671182547775299584,361,1160
2050,671166507850801152,374,904
2051,671163268581498880,1171,1720
2052,671159727754231808,86,387
2053,671154572044468225,228,744
2054,671151324042559489,161,693
2055,671147085991960577,241,694
2056,671141549288370177,689,1212
2057,671138694582165504,425,962
2058,671134062904504320,204,773
2059,671122204919246848,2669,3623
2060,671115716440031232,812,1403
2061,671109016219725825,460,1184
2062,670995969505435648,306,1146
2063,670842764863651840,9255,25439
2064,670840546554966016,206,616
2065,670838202509447168,733,1153
2066,670833812859932673,132,461
2067,670832455012716544,230,760
2068,670826280409919488,4295,5772
2069,670823764196741120,201,801
2070,670822709593571328,102,628
2071,670815497391357952,1635,3289
2072,670811965569282048,283,1170
2073,670807719151067136,519,1188
2074,670804601705242624,1001,2041
2075,670803562457407488,92,350
2076,670797304698376195,248,755
2077,670792680469889025,292,863
2078,670789397210615808,252,686
2079,670786190031921152,211,622
2080,670783437142401025,417,848
2081,670782429121134593,822,1625
2082,670780561024270336,300,804
2083,670778058496974848,76,340
2084,670764103623966721,448,1110
2085,670755717859713024,120,464
2086,670733412878163972,535,994
2087,670727704916926465,387,863
2088,670717338665226240,522,1258
2089,670704688707301377,390,787
2090,670691627984359425,255,608
2091,670679630144274432,307,775
2092,670676092097810432,45,260
2093,670668383499735048,5321,11113
2094,670474236058800128,807,1584
2095,670468609693655041,89,363
2096,670465786746662913,584,1007
2097,670452855871037440,219,567
2098,670449342516494336,707,1232
2099,670444955656130560,2083,6936
2100,670442337873600512,206,674
2101,670435821946826752,553,1090
2102,670434127938719744,683,1456
2103,670433248821026816,120,333
2104,670428280563085312,671,1437
2105,670427002554466305,174,538
2106,670421925039075328,675,1361
2107,670420569653809152,331,654
2108,670417414769758208,340,585
2109,670411370698022913,952,2113
2110,670408998013820928,235,576
2111,670403879788544000,165,447
2112,670385711116361728,226,579
2113,670374371102445568,283,761
2114,670361874861563904,70,335
2115,670338931251150849,118,443
2116,670319130621435904,1301,3989
2117,670303360680108032,142,440
2118,670290420111441920,299,733
2119,670093938074779648,356,1070
2120,670086499208155136,264,723
2121,670079681849372674,1327,2307
2122,670073503555706880,835,1622
2123,670069087419133954,257,653
2124,670061506722140161,364,791
2125,670055038660800512,349,693
2126,670046952931721218,187,670
2127,670040295598354432,117,781
2128,670037189829525505,296,608
2129,670003130994700288,97,344
2130,669993076832759809,88,337
2131,669972011175813120,170,459
2132,669970042633789440,64,312
2133,669942763794931712,177,524
2134,669926384437997569,111,388
2135,669923323644657664,61,242
2136,669753178989142016,425,839
2137,669749430875258880,68,281
2138,669684865554620416,92,538
2139,669683899023405056,116,406
2140,669682095984410625,138,366
2141,669680153564442624,303,694
2142,669661792646373376,461,836
2143,669625907762618368,1905,3663
2144,669603084620980224,389,982
2145,669597912108789760,160,526
2146,669583744538451968,985,1544
2147,669573570759163904,152,449
2148,669571471778410496,1056,1639
2149,669567591774625800,60,241
2150,669564461267722241,130,398
2151,669393256313184256,81,376
2152,669375718304980992,763,1385
2153,669371483794317312,189,514
2154,669367896104181761,166,473
2155,669363888236994561,242,645
2156,669359674819481600,131,379
2157,669354382627049472,1338,2796
2158,669353438988365824,268,667
2159,669351434509529089,198,456
2160,669328503091937280,439,1043
2161,669327207240699904,121,594
2162,669324657376567296,216,511
2163,669216679721873412,405,929
2164,669214165781868544,178,457
2165,669203728096960512,501,1045
2166,669037058363662336,327,677
2167,669015743032369152,390,765
2168,669006782128353280,262,593
2169,669000397445533696,6700,21585
2170,668994913074286592,247,456
2171,668992363537309700,367,774
2172,668989615043424256,342,702
2173,668988183816871936,499,931
2174,668986018524233728,176,569
2175,668981893510119424,324,560
2176,668979806671884288,373,820
2177,668975677807423489,616,1357
2178,668967877119254528,25,152
2179,668960084974809088,250,731
2180,668955713004314625,74,290
2181,668932921458302977,60,277
2182,668902994700836864,106,329
2183,668892474547511297,160,410
2184,668872652652679168,313,546
2185,668852170888998912,174,468
2186,668826086256599040,147,453
2187,668815180734689280,285,589
2188,668779399630725120,393,727
2189,668655139528511488,229,547
2190,668645506898350081,569,928
2191,668643542311546881,557,920
2192,668641109086707712,561,1115
2193,668636665813057536,510,1081
2194,668633411083464705,1738,2922
2195,668631377374486528,338,743
2196,668627278264475648,119,329
2197,668625577880875008,140,407
2198,668623201287675904,823,1501
2199,668620235289837568,45,214
2200,668614819948453888,331,630
2201,668587383441514497,1141,1723
2202,668567822092664832,61,253
2203,668544745690562560,239,536
2204,668542336805281792,225,479
2205,668537837512433665,78,258
2206,668528771708952576,236,480
2207,668507509523615744,113,334
2208,668496999348633600,139,423
2209,668484198282485761,248,441
2210,668480044826800133,155,478
2211,668466899341221888,543,916
2212,668297328638447616,313,639
2213,668291999406125056,34,257
2214,668286279830867968,143,519
2215,668274247790391296,240,851
2216,668268907921326080,250,572
2217,668256321989451776,649,1348
2218,668248472370458624,510,1021
2219,668237644992782336,2986,6417
2220,668226093875376128,110,313
2221,668221241640230912,209,524
2222,668204964695683073,202,568
2223,668190681446379520,204,670
2224,668171859951755264,202,504
2225,668154635664932864,330,510
2226,668142349051129856,301,578
2227,668113020489474048,254,682
2228,667937095915278337,832,1314
2229,667924896115245057,116,309
2230,667915453470232577,58,217
2231,667911425562669056,316,509
2232,667902449697558528,390,871
2233,667886921285246976,1144,1950
2234,667885044254572545,508,842
2235,667878741721415682,124,404
2236,667873844930215936,426,648
2237,667866724293877760,1079,3090
2238,667861340749471744,81,250
2239,667832474953625600,65,294
2240,667806454573760512,522,1085
2241,667801013445750784,98,337
2242,667793409583771648,342,717
2243,667782464991965184,253,422
2244,667773195014021121,59,240
2245,667766675769573376,228,455
2246,667728196545200128,156,383
2247,667724302356258817,332,500
2248,667550904950915073,35,0
2249,667550882905632768,33,0
2250,667549055577362432,2386,5959
2251,667546741521195010,130,341
2252,667544320556335104,547,886
2253,667538891197542400,69,209
2254,667534815156183040,559,841
2255,667530908589760512,253,487
2256,667524857454854144,1162,1746
2257,667517642048163840,198,377
2258,667509364010450944,2210,6957
2259,667502640335572993,227,544
2260,667495797102141441,286,539
2261,667491009379606528,235,548
2262,667470559035432960,100,264
2263,667455448082227200,65,195
2264,667453023279554560,93,319
2265,667443425659232256,604,803
2266,667437278097252352,248,456
2267,667435689202614272,85,310
2268,667405339315146752,224,474
2269,667393430834667520,58,198
2270,667369227918143488,168,373
2271,667211855547486208,250,499
2272,667200525029539841,270,624
2273,667192066997374976,109,394
2274,667188689915760640,430,756
2275,667182792070062081,6431,14699
2276,667177989038297088,57,192
2277,667176164155375616,473,623
2278,667174963120574464,86,252
2279,667171260800061440,93,226
2280,667165590075940865,1185,2745
2281,667160273090932737,65,262
2282,667152164079423490,17724,48882
2283,667138269671505920,2295,4718
2284,667119796878725120,131,333
2285,667090893657276420,130,338
2286,667073648344346624,126,411
2287,667070482143944705,14,85
2288,667065535570550784,49,168
2289,667062181243039745,56,220
2290,667044094246576128,51,187
2291,667012601033924608,232,455
2292,666996132027977728,97,247
2293,666983947667116034,1011,2602
2294,666837028449972224,566,831
2295,666835007768551424,80,217
2296,666826780179869698,98,257
2297,666817836334096384,258,526
2298,666804364988780544,94,244
2299,666786068205871104,496,773
2300,666781792255496192,203,394
2301,666776908487630848,178,358
2302,666739327293083650,66,239
2303,666701168228331520,223,436
2304,666691418707132416,48,189
2305,666649482315059201,590,892
2306,666644823164719104,85,233
2307,666454714377183233,212,526
2308,666447344410484738,21,105
2309,666437273139982337,49,127
2310,666435652385423360,54,167
2311,666430724426358785,199,321
2312,666428276349472768,84,166
2313,666421158376562688,111,318
2314,666418789513326592,47,127
2315,666411507551481857,328,448
2316,666407126856765440,41,110
2317,666396247373291520,86,166
2318,666373753744588802,93,189
2319,666362758909284353,574,779
2320,666353288456101888,73,221
2321,666345417576210432,139,298
2322,666337882303524864,92,199
2323,666293911632134144,357,509
2324,666287406224695296,66,148
2325,666273097616637952,76,175
2326,666268910803644416,35,104
2327,666104133288665088,6637,14353
2328,666102155909144576,13,80
2329,666099513787052032,68,156
2330,666094000022159362,74,164
2331,666082916733198337,45,119
2332,666073100786774016,164,322
2333,666071193221509120,62,148
2334,666063827256086533,220,476
2335,666058600524156928,57,112
2336,666057090499244032,142,298
2337,666055525042405380,252,434
2338,666051853826850816,853,1224
2339,666050758794694657,58,132
2340,666049248165822465,41,109
2341,666044226329800704,141,298
2342,666033412701032449,45,125
2343,666029285002620928,47,129
2344,666020888022790149,517,2560
